2019-11-20_09:18:08.000154;2019-11-20 09:18:08.154240;NameNode;update_filelist;2019-11-20 09:18:07.420483
2019-11-20_09:18:09.000209;2019-11-20 09:18:09.209011;NameNode;rupdate_filelist;2019-11-20 09:18:07.420483
2019-11-20_09:18:10.000460;2019-11-20 09:18:10.460813;NameNode;update_filelist;2019-11-20 09:18:09.712575
2019-11-20_09:18:11.000527;2019-11-20 09:18:11.527648;NameNode;rupdate_filelist;2019-11-20 09:18:09.712575
2019-11-20_09:18:12.000761;2019-11-20 09:18:12.761550;NameNode;update_filelist;2019-11-20 09:18:12.034881
2019-11-20_09:18:13.000886;2019-11-20 09:18:13.886202;NameNode;rupdate_filelist;2019-11-20 09:18:12.034881
2019-11-20_09:18:15.000144;2019-11-20 09:18:15.144819;NameNode;update_filelist;2019-11-20 09:18:14.368726
2019-11-20_09:18:16.000198;2019-11-20 09:18:16.198495;NameNode;rupdate_filelist;2019-11-20 09:18:14.368726
2019-11-20_09:18:17.000437;2019-11-20 09:18:17.437755;NameNode;update_filelist;2019-11-20 09:18:16.708348
2019-11-20_09:18:18.000501;2019-11-20 09:18:18.501965;NameNode;rupdate_filelist;2019-11-20 09:18:16.708348
2019-11-20_09:18:19.000827;2019-11-20 09:18:19.827333;NameNode;update_filelist;2019-11-20 09:18:19.033801
2019-11-20_09:18:20.000882;2019-11-20 09:18:20.882180;NameNode;rupdate_filelist;2019-11-20 09:18:19.033801
2019-11-20_09:18:22.000159;2019-11-20 09:18:22.159344;NameNode;update_filelist;2019-11-20 09:18:21.385325
2019-11-20_09:18:23.000230;2019-11-20 09:18:23.230391;NameNode;rupdate_filelist;2019-11-20 09:18:21.385325
2019-11-20_09:18:24.000490;2019-11-20 09:18:24.490647;NameNode;update_filelist;2019-11-20 09:18:23.730835
2019-11-20_09:18:25.000561;2019-11-20 09:18:25.561291;NameNode;rupdate_filelist;2019-11-20 09:18:23.730835
2019-11-20_09:18:26.000819;2019-11-20 09:18:26.818974;NameNode;update_filelist;2019-11-20 09:18:26.058081
2019-11-20_09:18:27.000909;2019-11-20 09:18:27.908918;NameNode;rupdate_filelist;2019-11-20 09:18:26.058081
2019-11-20_09:18:29.000201;2019-11-20 09:18:29.200968;NameNode;update_filelist;2019-11-20 09:18:28.430549
2019-11-20_09:18:30.000287;2019-11-20 09:18:30.287055;NameNode;rupdate_filelist;2019-11-20 09:18:28.430549
2019-11-20_09:18:31.000569;2019-11-20 09:18:31.569632;NameNode;update_filelist;2019-11-20 09:18:30.800356
2019-11-20_09:18:32.000635;2019-11-20 09:18:32.635031;NameNode;rupdate_filelist;2019-11-20 09:18:30.800356
2019-11-20_09:18:33.000910;2019-11-20 09:18:33.910186;NameNode;update_filelist;2019-11-20 09:18:33.184043
2019-11-20_09:18:35.000013;2019-11-20 09:18:35.013115;NameNode;rupdate_filelist;2019-11-20 09:18:33.184043
2019-11-20_09:18:36.000313;2019-11-20 09:18:36.312925;NameNode;update_filelist;2019-11-20 09:18:35.542306
2019-11-20_09:18:37.000465;2019-11-20 09:18:37.465857;NameNode;rupdate_filelist;2019-11-20 09:18:35.542306
2019-11-20_09:18:38.000741;2019-11-20 09:18:38.741244;NameNode;update_filelist;2019-11-20 09:18:37.980606
2019-11-20_09:18:39.000820;2019-11-20 09:18:39.820845;NameNode;rupdate_filelist;2019-11-20 09:18:37.980606
2019-11-20_09:18:41.000084;2019-11-20 09:18:41.084932;NameNode;update_filelist;2019-11-20 09:18:40.333201
2019-11-20_09:18:42.000116;2019-11-20 09:18:42.116211;NameNode;rupdate_filelist;2019-11-20 09:18:40.333201
2019-11-20_09:18:43.000355;2019-11-20 09:18:43.355511;NameNode;update_filelist;2019-11-20 09:18:42.575489
2019-11-20_09:18:44.000440;2019-11-20 09:18:44.440201;NameNode;rupdate_filelist;2019-11-20 09:18:42.575489
2019-11-20_09:18:45.000670;2019-11-20 09:18:45.670527;NameNode;update_filelist;2019-11-20 09:18:44.974466
2019-11-20_09:18:46.000713;2019-11-20 09:18:46.713258;NameNode;rupdate_filelist;2019-11-20 09:18:44.974466
2019-11-20_09:18:47.000954;2019-11-20 09:18:47.954504;NameNode;update_filelist;2019-11-20 09:18:47.209573
2019-11-20_09:18:49.000025;2019-11-20 09:18:49.025552;NameNode;rupdate_filelist;2019-11-20 09:18:47.209573
2019-11-20_09:18:50.000239;2019-11-20 09:18:50.239130;NameNode;update_filelist;2019-11-20 09:18:49.519965
2019-11-20_09:18:51.000303;2019-11-20 09:18:51.303868;NameNode;rupdate_filelist;2019-11-20 09:18:49.519965
2019-11-20_09:18:52.000550;2019-11-20 09:18:52.550425;NameNode;update_filelist;2019-11-20 09:18:51.831009
2019-11-20_09:18:53.000595;2019-11-20 09:18:53.595786;NameNode;rupdate_filelist;2019-11-20 09:18:51.831009
2019-11-20_09:18:54.000878;2019-11-20 09:18:54.877944;NameNode;update_filelist;2019-11-20 09:18:54.157629
2019-11-20_09:18:55.000916;2019-11-20 09:18:55.916100;NameNode;rupdate_filelist;2019-11-20 09:18:54.157629
2019-11-20_09:18:57.000139;2019-11-20 09:18:57.139792;NameNode;update_filelist;2019-11-20 09:18:56.417294
2019-11-20_09:18:58.000271;2019-11-20 09:18:58.271328;NameNode;rupdate_filelist;2019-11-20 09:18:56.417294
2019-11-20_09:18:59.000501;2019-11-20 09:18:59.501329;NameNode;update_filelist;2019-11-20 09:18:58.758129
2019-11-20_09:19:00.000538;2019-11-20 09:19:00.538510;NameNode;rupdate_filelist;2019-11-20 09:18:58.758129
2019-11-20_09:19:01.000786;2019-11-20 09:19:01.786637;NameNode;update_filelist;2019-11-20 09:19:01.069148
2019-11-20_09:19:02.000854;2019-11-20 09:19:02.854614;NameNode;rupdate_filelist;2019-11-20 09:19:01.069148
2019-11-20_09:19:04.000130;2019-11-20 09:19:04.130448;NameNode;update_filelist;2019-11-20 09:19:03.336505
2019-11-20_09:19:05.000225;2019-11-20 09:19:05.225151;NameNode;rupdate_filelist;2019-11-20 09:19:03.336505
