2019-11-15 11:15:45.598423;NameNode_post_fileList_replica;2019-11-15 11:15:43.568423
2019-11-15 11:15:45.023423;NameNode_post_fileList;2019-11-15 11:15:43.575423
2019-11-15 11:15:46.824423;NameNode_post_fileList_replica;2019-11-15 11:15:43.575423
2019-11-15 11:15:43.895423;NameNode_post_fileList;2019-11-15 11:15:43.583423
2019-11-15 11:15:45.552423;NameNode_post_fileList_replica;2019-11-15 11:15:43.583423
2019-11-15 11:15:43.670423;NameNode_post_fileList;2019-11-15 11:15:43.587423
2019-11-15 11:15:45.497423;NameNode_post_fileList_replica;2019-11-15 11:15:43.587423
2019-11-15 11:15:44.188423;NameNode_post_fileList;2019-11-15 11:15:43.597423
2019-11-15 11:15:44.692423;NameNode_post_fileList_replica;2019-11-15 11:15:43.597423
2019-11-15 11:15:45.031423;NameNode_post_fileList;2019-11-15 11:15:43.614423
2019-11-15 11:15:45.408423;NameNode_post_fileList_replica;2019-11-15 11:15:43.614423
2019-11-15 11:15:45.344423;NameNode_post_fileList;2019-11-15 11:15:43.636423
2019-11-15 11:15:45.746423;NameNode_post_fileList_replica;2019-11-15 11:15:43.636423
2019-11-15 11:15:45.591423;NameNode_post_fileList;2019-11-15 11:15:43.651423
2019-11-15 11:15:45.900423;NameNode_post_fileList_replica;2019-11-15 11:15:43.651423
2019-11-15 11:15:45.116423;NameNode_post_fileList;2019-11-15 11:15:43.694423
2019-11-15 11:15:46.723423;NameNode_post_fileList_replica;2019-11-15 11:15:43.694423
2019-11-15 11:15:44.933423;NameNode_post_fileList;2019-11-15 11:15:43.704423
2019-11-15 11:15:44.989423;NameNode_post_fileList_replica;2019-11-15 11:15:43.704423
2019-11-15 11:15:45.377423;NameNode_post_fileList;2019-11-15 11:15:43.736423
2019-11-15 11:15:45.503423;NameNode_post_fileList_replica;2019-11-15 11:15:43.736423
2019-11-15 11:15:44.302423;NameNode_post_fileList;2019-11-15 11:15:43.766423
2019-11-15 11:15:45.492423;NameNode_post_fileList_replica;2019-11-15 11:15:43.766423
2019-11-15 11:15:44.875423;NameNode_post_fileList;2019-11-15 11:15:43.775423
2019-11-15 11:15:46.504423;NameNode_post_fileList_replica;2019-11-15 11:15:43.775423
2019-11-15 11:15:45.598423;NameNode_post_fileList;2019-11-15 11:15:43.787423
2019-11-15 11:15:47.328423;NameNode_post_fileList_replica;2019-11-15 11:15:43.787423
2019-11-15 11:15:45.792423;NameNode_post_fileList;2019-11-15 11:15:43.812423
2019-11-15 11:15:47.415423;NameNode_post_fileList_replica;2019-11-15 11:15:43.812423
2019-11-15 11:15:45.215423;NameNode_post_fileList;2019-11-15 11:15:43.880423
2019-11-15 11:15:46.161423;NameNode_post_fileList_replica;2019-11-15 11:15:43.880423
2019-11-15 11:15:45.798423;NameNode_post_fileList;2019-11-15 11:15:43.889423
2019-11-15 11:15:47.099423;NameNode_post_fileList_replica;2019-11-15 11:15:43.889423
2019-11-15 11:15:44.781423;NameNode_post_fileList;2019-11-15 11:15:43.923423
2019-11-15 11:15:45.345423;NameNode_post_fileList_replica;2019-11-15 11:15:43.923423
2019-11-15 11:15:45.715423;NameNode_post_fileList;2019-11-15 11:15:43.925423
2019-11-15 11:15:45.941423;NameNode_post_fileList_replica;2019-11-15 11:15:43.925423
2019-11-15 11:15:45.724423;NameNode_post_fileList;2019-11-15 11:15:43.931423
2019-11-15 11:15:46.174423;NameNode_post_fileList_replica;2019-11-15 11:15:43.931423
2019-11-15 11:15:44.588423;NameNode_post_fileList;2019-11-15 11:15:43.948423
2019-11-15 11:15:45.922423;NameNode_post_fileList_replica;2019-11-15 11:15:43.948423
2019-11-15 11:15:45.277423;NameNode_post_fileList;2019-11-15 11:15:43.953423
2019-11-15 11:15:45.621423;NameNode_post_fileList_replica;2019-11-15 11:15:43.953423
2019-11-15 11:15:43.979423;NameNode_post_fileList;2019-11-15 11:15:43.956423
2019-11-15 11:15:45.419423;NameNode_post_fileList_replica;2019-11-15 11:15:43.956423
2019-11-15 11:15:44.674423;NameNode_post_fileList;2019-11-15 11:15:43.982423
2019-11-15 11:15:45.079423;NameNode_post_fileList_replica;2019-11-15 11:15:43.982423
2019-11-15 11:15:44.714423;NameNode_post_fileList;2019-11-15 11:15:43.995423
2019-11-15 11:15:45.537423;NameNode_post_fileList_replica;2019-11-15 11:15:43.995423
2019-11-15 11:15:45.210423;NameNode_post_fileList;2019-11-15 11:15:43.996423
2019-11-15 11:15:46.778423;NameNode_post_fileList_replica;2019-11-15 11:15:43.996423
2019-11-15 11:15:44.157423;NameNode_post_fileList;2019-11-15 11:15:44.006423
2019-11-15 11:15:44.610423;NameNode_post_fileList_replica;2019-11-15 11:15:44.006423
2019-11-15 11:15:44.623423;NameNode_post_fileList;2019-11-15 11:15:44.010423
2019-11-15 11:15:44.794423;NameNode_post_fileList_replica;2019-11-15 11:15:44.010423
2019-11-15 11:15:45.549423;NameNode_post_fileList;2019-11-15 11:15:44.025423
2019-11-15 11:15:45.824423;NameNode_post_fileList_replica;2019-11-15 11:15:44.025423
2019-11-15 11:15:46.003423;NameNode_post_fileList;2019-11-15 11:15:44.041423
2019-11-15 11:15:47.013423;NameNode_post_fileList_replica;2019-11-15 11:15:44.041423
2019-11-15 11:15:44.871423;NameNode_post_fileList;2019-11-15 11:15:44.045423
2019-11-15 11:15:45.457423;NameNode_post_fileList_replica;2019-11-15 11:15:44.045423
2019-11-15 11:15:44.421423;NameNode_post_fileList;2019-11-15 11:15:44.077423
2019-11-15 11:15:44.989423;NameNode_post_fileList_replica;2019-11-15 11:15:44.077423
2019-11-15 11:15:44.382423;NameNode_post_fileList;2019-11-15 11:15:44.092423
2019-11-15 11:15:45.260423;NameNode_post_fileList_replica;2019-11-15 11:15:44.092423
2019-11-15 11:15:45.773423;NameNode_post_fileList;2019-11-15 11:15:44.101423
2019-11-15 11:15:45.951423;NameNode_post_fileList_replica;2019-11-15 11:15:44.101423
2019-11-15 11:15:45.181423;NameNode_post_fileList;2019-11-15 11:15:44.155423
2019-11-15 11:15:46.322423;NameNode_post_fileList_replica;2019-11-15 11:15:44.155423
2019-11-15 11:15:44.702423;NameNode_post_fileList;2019-11-15 11:15:44.163423
2019-11-15 11:15:46.530423;NameNode_post_fileList_replica;2019-11-15 11:15:44.163423
2019-11-15 11:15:44.817423;NameNode_post_fileList;2019-11-15 11:15:44.165423
2019-11-15 11:15:46.476423;NameNode_post_fileList_replica;2019-11-15 11:15:44.165423
2019-11-15 11:15:44.261423;NameNode_post_fileList;2019-11-15 11:15:44.201423
2019-11-15 11:15:44.515423;NameNode_post_fileList_replica;2019-11-15 11:15:44.201423
2019-11-15 11:15:44.945423;NameNode_post_fileList;2019-11-15 11:15:44.223423
2019-11-15 11:15:46.868423;NameNode_post_fileList_replica;2019-11-15 11:15:44.223423
2019-11-15 11:15:44.359423;NameNode_post_fileList;2019-11-15 11:15:44.237423
2019-11-15 11:15:44.463423;NameNode_post_fileList_replica;2019-11-15 11:15:44.237423
2019-11-15 11:15:45.123423;NameNode_post_fileList;2019-11-15 11:15:44.243423
2019-11-15 11:15:45.701423;NameNode_post_fileList_replica;2019-11-15 11:15:44.243423
2019-11-15 11:15:45.457423;NameNode_post_fileList;2019-11-15 11:15:44.281423
2019-11-15 11:15:45.488423;NameNode_post_fileList_replica;2019-11-15 11:15:44.281423
2019-11-15 11:15:44.985423;NameNode_post_fileList;2019-11-15 11:15:44.316423
2019-11-15 11:15:46.870423;NameNode_post_fileList_replica;2019-11-15 11:15:44.316423
2019-11-15 11:15:45.632423;NameNode_post_fileList;2019-11-15 11:15:44.356423
2019-11-15 11:15:45.884423;NameNode_post_fileList_replica;2019-11-15 11:15:44.356423
2019-11-15 11:15:46.034423;NameNode_post_fileList;2019-11-15 11:15:44.395423
2019-11-15 11:15:46.406423;NameNode_post_fileList_replica;2019-11-15 11:15:44.395423
2019-11-15 11:15:46.021423;NameNode_post_fileList;2019-11-15 11:15:44.434423
2019-11-15 11:15:46.314423;NameNode_post_fileList_replica;2019-11-15 11:15:44.434423
2019-11-15 11:15:44.539423;NameNode_post_fileList;2019-11-15 11:15:44.444423
2019-11-15 11:15:44.914423;NameNode_post_fileList_replica;2019-11-15 11:15:44.444423
2019-11-15 11:15:45.531423;NameNode_post_fileList;2019-11-15 11:15:44.446423
2019-11-15 11:15:46.713423;NameNode_post_fileList_replica;2019-11-15 11:15:44.446423
2019-11-15 11:15:45.030423;NameNode_post_fileList;2019-11-15 11:15:44.473423
2019-11-15 11:15:46.044423;NameNode_post_fileList_replica;2019-11-15 11:15:44.473423
2019-11-15 11:15:46.507423;NameNode_post_fileList;2019-11-15 11:15:44.539423
2019-11-15 11:15:47.449423;NameNode_post_fileList_replica;2019-11-15 11:15:44.539423
2019-11-15 11:15:46.013423;NameNode_post_fileList;2019-11-15 11:15:44.551423
2019-11-15 11:15:46.318423;NameNode_post_fileList_replica;2019-11-15 11:15:44.551423
2019-11-15 11:15:45.195423;NameNode_post_fileList;2019-11-15 11:15:44.554423
2019-11-15 11:15:46.388423;NameNode_post_fileList_replica;2019-11-15 11:15:44.554423
2019-11-15 11:15:46.005423;NameNode_post_fileList;2019-11-15 11:15:44.586423
2019-11-15 11:15:46.904423;NameNode_post_fileList_replica;2019-11-15 11:15:44.586423
2019-11-15 11:15:44.790423;NameNode_post_fileList;2019-11-15 11:15:44.593423
2019-11-15 11:15:44.980423;NameNode_post_fileList_replica;2019-11-15 11:15:44.593423
2019-11-15 11:15:45.421423;NameNode_post_fileList;2019-11-15 11:15:44.594423
2019-11-15 11:15:46.204423;NameNode_post_fileList_replica;2019-11-15 11:15:44.594423
2019-11-15 11:15:45.804423;NameNode_post_fileList;2019-11-15 11:15:44.644423
2019-11-15 11:15:47.775423;NameNode_post_fileList_replica;2019-11-15 11:15:44.644423
2019-11-15 11:15:44.867423;NameNode_post_fileList;2019-11-15 11:15:44.676423
2019-11-15 11:15:45.141423;NameNode_post_fileList_replica;2019-11-15 11:15:44.676423
2019-11-15 11:15:45.884423;NameNode_post_fileList;2019-11-15 11:15:44.684423
2019-11-15 11:15:47.443423;NameNode_post_fileList_replica;2019-11-15 11:15:44.684423
2019-11-15 11:15:45.797423;NameNode_post_fileList;2019-11-15 11:15:44.689423
2019-11-15 11:15:46.912423;NameNode_post_fileList_replica;2019-11-15 11:15:44.689423
2019-11-15 11:15:45.932423;NameNode_post_fileList;2019-11-15 11:15:44.706423
2019-11-15 11:15:47.920423;NameNode_post_fileList_replica;2019-11-15 11:15:44.706423
2019-11-15 11:15:45.495423;NameNode_post_fileList;2019-11-15 11:15:44.710423
2019-11-15 11:15:46.966423;NameNode_post_fileList_replica;2019-11-15 11:15:44.710423
2019-11-15 11:15:46.453423;NameNode_post_fileList;2019-11-15 11:15:44.714423
2019-11-15 11:15:46.656423;NameNode_post_fileList_replica;2019-11-15 11:15:44.714423
2019-11-15 11:15:45.889423;NameNode_post_fileList;2019-11-15 11:15:44.735423
2019-11-15 11:15:46.105423;NameNode_post_fileList_replica;2019-11-15 11:15:44.735423
2019-11-15 11:15:46.725423;NameNode_post_fileList;2019-11-15 11:15:44.777423
2019-11-15 11:15:47.141423;NameNode_post_fileList_replica;2019-11-15 11:15:44.777423
2019-11-15 11:15:45.713423;NameNode_post_fileList;2019-11-15 11:15:44.790423
2019-11-15 11:15:46.106423;NameNode_post_fileList_replica;2019-11-15 11:15:44.790423
2019-11-15 11:15:46.056423;NameNode_post_fileList;2019-11-15 11:15:44.807423
2019-11-15 11:15:46.702423;NameNode_post_fileList_replica;2019-11-15 11:15:44.807423
2019-11-15 11:15:44.923423;NameNode_post_fileList;2019-11-15 11:15:44.830423
2019-11-15 11:15:45.910423;NameNode_post_fileList_replica;2019-11-15 11:15:44.830423
2019-11-15 11:15:46.510423;NameNode_post_fileList;2019-11-15 11:15:44.839423
2019-11-15 11:15:47.934423;NameNode_post_fileList_replica;2019-11-15 11:15:44.839423
2019-11-15 11:15:46.781423;NameNode_post_fileList;2019-11-15 11:15:44.863423
2019-11-15 11:15:47.001423;NameNode_post_fileList_replica;2019-11-15 11:15:44.863423
2019-11-15 11:15:46.404423;NameNode_post_fileList;2019-11-15 11:15:44.868423
2019-11-15 11:15:47.188423;NameNode_post_fileList_replica;2019-11-15 11:15:44.868423
2019-11-15 11:15:45.736423;NameNode_post_fileList;2019-11-15 11:15:44.870423
2019-11-15 11:15:46.149423;NameNode_post_fileList_replica;2019-11-15 11:15:44.870423
2019-11-15 11:15:46.715423;NameNode_post_fileList;2019-11-15 11:15:44.876423
2019-11-15 11:15:47.364423;NameNode_post_fileList_replica;2019-11-15 11:15:44.876423
2019-11-15 11:15:46.182423;NameNode_post_fileList;2019-11-15 11:15:44.903423
2019-11-15 11:15:47.018423;NameNode_post_fileList_replica;2019-11-15 11:15:44.903423
2019-11-15 11:15:45.199423;NameNode_post_fileList;2019-11-15 11:15:44.904423
2019-11-15 11:15:46.334423;NameNode_post_fileList_replica;2019-11-15 11:15:44.904423
2019-11-15 11:15:46.521423;NameNode_post_fileList;2019-11-15 11:15:44.925423
2019-11-15 11:15:47.518423;NameNode_post_fileList_replica;2019-11-15 11:15:44.925423
2019-11-15 11:15:45.315423;NameNode_post_fileList;2019-11-15 11:15:44.948423
2019-11-15 11:15:45.564423;NameNode_post_fileList_replica;2019-11-15 11:15:44.948423
2019-11-15 11:15:46.211423;NameNode_post_fileList;2019-11-15 11:15:44.978423
2019-11-15 11:15:47.033423;NameNode_post_fileList_replica;2019-11-15 11:15:44.978423
2019-11-15 11:15:45.547423;NameNode_post_fileList;2019-11-15 11:15:45.004423
2019-11-15 11:15:46.689423;NameNode_post_fileList_replica;2019-11-15 11:15:45.004423
2019-11-15 11:15:45.784423;NameNode_post_fileList;2019-11-15 11:15:45.013423
2019-11-15 11:15:46.193423;NameNode_post_fileList_replica;2019-11-15 11:15:45.013423
2019-11-15 11:15:46.089423;NameNode_post_fileList;2019-11-15 11:15:45.015423
2019-11-15 11:15:47.417423;NameNode_post_fileList_replica;2019-11-15 11:15:45.015423
2019-11-15 11:15:46.770423;NameNode_post_fileList;2019-11-15 11:15:45.025423
2019-11-15 11:15:47.630423;NameNode_post_fileList_replica;2019-11-15 11:15:45.025423
2019-11-15 11:15:45.698423;NameNode_post_fileList;2019-11-15 11:15:45.048423
2019-11-15 11:15:47.305423;NameNode_post_fileList_replica;2019-11-15 11:15:45.048423
2019-11-15 11:15:45.561423;NameNode_post_fileList;2019-11-15 11:15:45.067423
2019-11-15 11:15:47.469423;NameNode_post_fileList_replica;2019-11-15 11:15:45.067423

